taxid	species	genus	family	order	class	phylum	kingdom	superkingdom	count
465817	Erwinia tasmaniensis 	Erwinia 	Erwiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	15
706191	Pantoea ananatis 	Pantoea 	Erwiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	189
592316	Pantoea sp. At-9b 	Pantoea 	Erwiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	733
66271	Pantoea stewartii 	Pantoea 	Erwiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	7
712898	Pantoea vagans 	Pantoea 	Erwiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	23
36870	Wigglesworthia glossinidia 	Wigglesworthia 	Erwiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	384
634503	Edwardsiella ictaluri 	Edwardsiella 	Hafniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	720
569	Hafnia alvei 	Hafnia 	Hafniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	35
582	Morganella morganii 	Morganella 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	685
553480	Photorhabdus asymbiotica 	Photorhabdus 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	11
243265	Photorhabdus laumondii 	Photorhabdus 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1300
574560	Photorhabdus temperata 	Photorhabdus 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	20
529507	Proteus mirabilis 	Proteus 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	861
587	Providencia rettgeri 	Providencia 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	5
1141663	Providencia rettgeri 	Providencia 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	28
406818	Xenorhabdus bovienii 	Xenorhabdus 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	500
406817	Xenorhabdus nematophila 	Xenorhabdus 	Morganellaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	525
703	Plesiomonas shigelloides 	Plesiomonas 	NA 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	35
198628	Dickeya dadantii 	Dickeya 	Pectobacteriaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	721
579405	Dickeya paradisiaca 	Dickeya 	Pectobacteriaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	5
218491	Pectobacterium atrosepticum 	Pectobacterium 	Pectobacteriaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	988
343509	Sodalis glossinidius 	Sodalis 	Pectobacteriaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	393
745277	Rahnella aquatilis 	Rahnella 	Yersiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	842
47917	Serratia fonticola 	Serratia 	Yersiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	17
618	Serratia odorifera 	Serratia 	Yersiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	35
82996	Serratia plymuthica 	Serratia 	Yersiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	27
33060	Yersinia mollaretii 	Yersinia 	Yersiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	14
632	Yersinia pestis 	Yersinia 	Yersiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1008
29486	Yersinia ruckeri 	Yersinia 	Yersiniaceae 	Enterobacterales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	7
227377	Coxiella burnetii 	Coxiella 	Coxiellaceae 	Legionellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	682
118968	NA 	NA 	Coxiellaceae 	Legionellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	79
449	Legionella hackeliae 	Legionella 	Legionellaceae 	Legionellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	24
661367	Legionella longbeachae 	Legionella 	Legionellaceae 	Legionellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	550
272624	Legionella pneumophila 	Legionella 	Legionellaceae 	Legionellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	792
452	Legionella spiritensis 	Legionella 	Legionellaceae 	Legionellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	17
451	Tatlockia micdadei 	Tatlockia 	Legionellaceae 	Legionellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	25
697282	Methylobacter tundripaludum 	Methylobacter 	Methylococcaceae 	Methylococcales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	28
243233	Methylococcus capsulatus 	Methylococcus 	Methylococcaceae 	Methylococcales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	922
39775	Methylomicrobium album 	Methylomicrobium 	Methylococcaceae 	Methylococcales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	757
1091494	Methylomicrobium alcaliphilum 	Methylomicrobium 	Methylococcaceae 	Methylococcales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	770
857087	Methylomonas methanica 	Methylomonas 	Methylococcaceae 	Methylococcales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	836
152573	Alkalimonas amylolytica 	Alkalimonas 	NA 	NA 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
413404	Candidatus Ruthia magnifica 	Candidatus Ruthia 	NA 	NA 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	384
374463	Candidatus Baumannia cicadellinicola 	NA 	NA 	NA 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	243
1236	NA 	NA 	NA 	NA 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	12853
2340	Solemya velum gill symbiont 	NA 	NA 	NA 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	12
393595	Alcanivorax borkumensis 	Alcanivorax 	Alcanivoracaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	765
930169	Alcanivorax dieselolei 	Alcanivorax 	Alcanivoracaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	761
349521	Hahella chejuensis 	Hahella 	Hahellaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1542
114186	Candidatus Carsonella ruddii 	Candidatus Carsonella 	Halomonadaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	45
290398	Chromohalobacter salexigens 	Chromohalobacter 	Halomonadaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	940
1121939	Halomonas anticariensis 	Halomonas 	Halomonadaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	12
2746	Halomonas elongata 	Halomonas 	Halomonadaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	6
768066	Halomonas elongata 	Halomonas 	Halomonadaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	682
523791	Kangiella koreensis 	Kangiella 	Kangiellaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	10
717774	Marinomonas mediterranea 	Marinomonas 	Oceanospirillaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	709
491952	Marinomonas posidonica 	Marinomonas 	Oceanospirillaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	17
400668	Marinomonas sp. MWYL1 	Marinomonas 	Oceanospirillaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1068
207954	Neptuniibacter caesariensis 	Neptuniibacter 	Oceanospirillaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	48
966	Oceanospirillum linum 	Oceanospirillum 	Oceanospirillaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	3
188908	Oleispira antarctica 	Oleispira 	Oceanospirillaceae 	Oceanospirillales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	12
416269	Actinobacillus pleuropneumoniae 	Actinobacillus 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	406
339671	Actinobacillus succinogenes 	Actinobacillus 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	492
668336	Aggregatibacter actinomycetemcomitans 	Aggregatibacter 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	372
732	Aggregatibacter aphrophilus 	Aggregatibacter 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1
728	Avibacterium paragallinarum 	Avibacterium 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	38
221988	[Mannheimia] succiniciproducens 	Basfia 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	459
47735	Bibersteinia trehalosi 	Bibersteinia 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	375
1005058	Gallibacterium anatis 	Gallibacterium 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	537
557723	Glaesserella parasuis 	Glaesserella 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	320
233412	[Haemophilus] ducreyi 	Haemophilus 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	456
71421	Haemophilus influenzae 	Haemophilus 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1137
735	Haemophilus parahaemolyticus 	Haemophilus 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	24
228400	Histophilus somni 	Histophilus 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	463
75985	Mannheimia haemolytica 	Mannheimia 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	542
712	NA 	NA 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	119
747	Pasteurella multocida 	Pasteurella 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	21
272843	Pasteurella multocida 	Pasteurella 	Pasteurellaceae 	Pasteurellales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	742
509170	Acinetobacter baumannii 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	14
62977	Acinetobacter baylyi 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1044
106649	Acinetobacter guillouiae 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	22
29430	Acinetobacter haemolyticus 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
40214	Acinetobacter johnsonii 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	4
40215	Acinetobacter junii 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	7
871585	Acinetobacter pittii 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	3
40216	Acinetobacter radioresistens 	Acinetobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
476	Moraxella bovis 	Moraxella 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	23
1236608	Moraxella catarrhalis 	Moraxella 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	368
478	Moraxella nonliquefaciens 	Moraxella 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
259536	Psychrobacter arcticus 	Psychrobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	533
349106	Psychrobacter sp. PRwf-1 	Psychrobacter 	Moraxellaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	619
322710	Azotobacter vinelandii 	Azotobacter 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1003
286	NA 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	629
208964	Pseudomonas aeruginosa 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	2375
46677	Pseudomonas agarici 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	11
43263	Pseudomonas alcaligenes 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	9
1215092	Pseudomonas alcaligenes 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	16
36746	Pseudomonas cichorii 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	10
384676	Pseudomonas entomophila 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	23
294	Pseudomonas fluorescens 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	53
205922	Pseudomonas fluorescens 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	26
216595	Pseudomonas fluorescens 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	27
743720	Pseudomonas fulva 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	634
1149133	Pseudomonas furukawaii 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	4
1301098	Pseudomonas knackmussii 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	29
399739	Pseudomonas mendocina 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	895
220664	Pseudomonas protegens 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	936
303	Pseudomonas putida 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	100
160488	Pseudomonas putida 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1453
53412	Pseudomonas resinovorans 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	683
316	Pseudomonas stutzeri 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	41
379731	Pseudomonas stutzeri 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	843
317	Pseudomonas syringae 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	20
59510	Pseudomonas syringae 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	5
103796	Pseudomonas syringae 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	3
223283	Pseudomonas syringae group genomosp. 3 	Pseudomonas 	Pseudomonadaceae 	Pseudomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1398
177416	Francisella tularensis 	Francisella 	Francisellaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	552
385025	Cycloclasticus sp. P1 	Cycloclasticus 	Piscirickettsiaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	576
317025	Hydrogenovibrio crunogenus 	Hydrogenovibrio 	Piscirickettsiaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	750
28885	Hydrogenovibrio marinus 	Hydrogenovibrio 	Piscirickettsiaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
754477	Methylophaga frappieri 	Methylophaga 	Piscirickettsiaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	503
754476	Methylophaga nitratireducenticrescens 	Methylophaga 	Piscirickettsiaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	585
1238	Piscirickettsia salmonis 	Piscirickettsia 	Piscirickettsiaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	25
870187	Thiothrix nivea 	Thiothrix 	Thiotrichaceae 	Thiotrichales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	29
312309	Aliivibrio fischeri 	Aliivibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	960
316275	Aliivibrio salmonicida 	Aliivibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	7
673	Grimontia hollisae 	Grimontia 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	5
314292	Photobacterium angustum 	Photobacterium 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	53
85581	Photobacterium damselae 	Photobacterium 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	46
298386	Photobacterium profundum 	Photobacterium 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1329
662	NA 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	632
882102	Vibrio anguillarum 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	528
338187	Vibrio campbellii 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	23
243277	Vibrio cholerae 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1296
675	Vibrio cincinnatiensis 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	3
903510	Vibrio furnissii 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	671
28172	Vibrio metschnikovii 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	9
693	Vibrio nereis 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
28175	Vibrio orientalis 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	6
223926	Vibrio parahaemolyticus 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1186
671	Vibrio proteolyticus 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	9
1116375	Vibrio sp. EJY3 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1
701176	Vibrio sp. N418 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	19
575788	Vibrio tasmaniensis 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	736
196600	Vibrio vulnificus 	Vibrio 	Vibrionaceae 	Vibrionales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1101
767434	Frateuria aurantia 	Frateuria 	Rhodanobacteraceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	664
69	Lysobacter enzymogenes 	Lysobacter 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	10
1045855	Pseudoxanthomonas spadix 	Pseudoxanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	509
743721	Pseudoxanthomonas suwonensis 	Pseudoxanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	519
40324	Stenotrophomonas maltophilia 	Stenotrophomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	23
338	NA 	Xanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	40
380358	Xanthomonas albilineans 	Xanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	493
190485	Xanthomonas campestris 	Xanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	1639
190486	Xanthomonas citri 	Xanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	156
291331	Xanthomonas oryzae 	Xanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	41
343	Xanthomonas translucens 	Xanthomonas 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
160492	Xylella fastidiosa 	Xylella 	Xanthomonadaceae 	Xanthomonadales 	Gammaproteobacteria 	Proteobacteria 	NA 	Bacteria	802
1224	NA 	NA 	NA 	NA 	NA 	Proteobacteria 	NA 	Bacteria	5299
862908	Halobacteriovorax marinus 	Halobacteriovorax 	Halobacteriovoraceae 	Bacteriovoracales 	Oligoflexia 	Proteobacteria 	NA 	Bacteria	455
959	Bdellovibrio bacteriovorus 	Bdellovibrio 	Bdellovibrionaceae 	Bdellovibrionales 	Oligoflexia 	Proteobacteria 	NA 	Bacteria	323
264462	Bdellovibrio bacteriovorus 	Bdellovibrio 	Bdellovibrionaceae 	Bdellovibrionales 	Oligoflexia 	Proteobacteria 	NA 	Bacteria	811
203691	NA 	NA 	NA 	NA 	NA 	Spirochaetes 	NA 	Bacteria	540
565034	Brachyspira hyodysenteriae 	Brachyspira 	Brachyspiraceae 	Brachyspirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	442
526224	Brachyspira murdochii 	Brachyspira 	Brachyspiraceae 	Brachyspirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	4
456481	Leptospira biflexa 	Leptospira 	Leptospiraceae 	Leptospirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	602
174	Leptospira borgpetersenii 	Leptospira 	Leptospiraceae 	Leptospirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	27
173	Leptospira interrogans 	Leptospira 	Leptospiraceae 	Leptospirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	31
189518	Leptospira interrogans 	Leptospira 	Leptospiraceae 	Leptospirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	1143
170	NA 	NA 	Leptospiraceae 	Leptospirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	42
869212	Turneriella parva 	Turneriella 	Leptospiraceae 	Leptospirales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	590
314724	Borrelia turicatae 	Borrelia 	Borreliaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	6
224326	Borreliella burgdorferi 	Borreliella 	Borreliaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	704
137	NA 	NA 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	896
573413	Sediminispirochaeta smaragdinae 	Sediminispirochaeta 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	681
760011	Sphaerochaeta coccoides 	Sphaerochaeta 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	381
158189	Sphaerochaeta globosa 	Sphaerochaeta 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	446
158190	Sphaerochaeta pleomorpha 	Sphaerochaeta 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	467
889378	Spirochaeta africana 	Spirochaeta 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	462
869211	Spirochaeta thermophila 	Spirochaeta 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	442
545695	Treponema azotonutricium 	Treponema 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	430
906968	Treponema brennaborense 	Treponema 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	393
744872	Treponema caldarium 	Treponema 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	452
243275	Treponema denticola 	Treponema 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	692
53418	Treponema lecithinolyticum 	Treponema 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	7
51160	Treponema maltophilum 	Treponema 	Spirochaetaceae 	Spirochaetales 	Spirochaetia 	Spirochaetes 	NA 	Bacteria	8
